TransactionID,TerminalID,SiteID,TypeID,Type,CardDetails,Form,Network,Type,Value,Type,Code,Country,TXNStatus, , ,SiteID,TXNDate,TXNTime
1696,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,5:59:57
1697,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,5:59:59
1698,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:01
1699,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:03
1700,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:06
1701,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:08
1702,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:10
1703,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:13
1704,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:15
1705,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:17
1706,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:19
1707,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:21
1708,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:23
1709,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:26
1710,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:28
1711,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:30
1712,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:32
1713,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:35
1714,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:37
1715,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:39
1716,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:41
1717,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:43
1718,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:45
1719,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:48
1720,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:50
1721,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:52
1722,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:54
1723,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:56
1724,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:00:58
1725,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:01
1726,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:03
1727,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:05
1728,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:07
1729,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:09
1730,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:11
1731,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:13
1732,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:16
1733,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:18
1734,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:20
1735,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:22
1736,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:24
1737,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:26
1738,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:28
1739,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:31
1740,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:33
1741,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:35
1742,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:37
1743,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:39
1744,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:41
1745,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:44
1746,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:46
1747,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:48
1748,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:50
1749,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:52
1750,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:54
1751,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:56
1752,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:01:59
1753,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:01
1754,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:03
1755,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:05
1756,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:07
1757,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:09
1758,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:11
1759,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:14
1760,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:16
1761,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:18
1762,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:20
1763,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:22
1764,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:24
1765,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:27
1766,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:29
1767,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:31
1768,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:33
1769,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:35
1770,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:37
1771,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:39
1772,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:42
1773,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:44
1774,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:46
1775,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:48
1776,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:50
1777,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:52
1778,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:55
1779,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:57
1780,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:02:59
1781,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:01
1782,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:03
1783,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:05
1784,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:07
1785,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:10
1786,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:12
1787,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:14
1788,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:16
1789,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:18
1790,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:20
1791,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:22
1792,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:25
1793,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:27
1794,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:29
1795,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:31
1796,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:33
1797,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:35
1798,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:38
1799,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:40
1800,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:42
1801,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:44
1802,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:46
1803,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:48
1804,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:50
1805,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:53
1806,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:55
1807,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:57
1808,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:03:59
1809,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:01
1810,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:03
1811,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:05
1812,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:08
1813,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:10
1814,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:12
1815,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:14
1816,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:16
1817,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:18
1818,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:21
1819,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:23
1820,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:25
1821,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:27
1822,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:29
1823,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:31
1824,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:33
1825,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:36
1826,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:38
1827,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:40
1828,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:43
1829,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:45
1830,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:47
1831,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:49
1832,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:51
1833,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:53
1834,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:56
1835,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:04:58
1836,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:00
1837,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:02
1838,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:04
1839,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:06
1840,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:08
1841,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:11
1842,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:13
1843,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:15
1844,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:17
1845,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:19
1846,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:22
1847,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:24
1848,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:26
1849,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:28
1850,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:30
1851,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:32
1852,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:34
1853,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:37
1854,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:39
1855,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:41
1856,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:43
1857,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:45
1858,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:47
1859,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:50
1860,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:52
1861,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:54
1862,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:56
1863,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:05:58
1864,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:00
1865,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:02
1866,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:05
1867,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:07
1868,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:09
1869,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:11
1870,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:13
1871,23456789,298340,,Voucher,5050553800393,Swiped,3 Top-up Voucher,EV,10.00,Voucher,826,GBR,Settled, , ,298340,29/06/2022,6:06:15
